0 	301.888 	101327 	1.16666 	1.85492e-05
2.13177e-06 	301.888 	101327 	1.16666 	1.85492e-05
4.51787e-06 	301.887 	101327 	1.16666 	1.85492e-05
7.18864e-06 	301.885 	101327 	1.16667 	1.85491e-05
1.0178e-05 	301.882 	101327 	1.16668 	1.85489e-05
1.35241e-05 	301.877 	101327 	1.1667 	1.85487e-05
1.72693e-05 	301.87 	101327 	1.16673 	1.85484e-05
2.14614e-05 	301.859 	101327 	1.16677 	1.85479e-05
2.61535e-05 	301.845 	101327 	1.16682 	1.85472e-05
3.14055e-05 	301.828 	101327 	1.16689 	1.85464e-05
3.7284e-05 	301.805 	101327 	1.16698 	1.85453e-05
4.38639e-05 	301.776 	101327 	1.16709 	1.8544e-05
5.12288e-05 	301.743 	101327 	1.16721 	1.85424e-05
5.94723e-05 	301.708 	101327 	1.16735 	1.85407e-05
6.86993e-05 	301.671 	101327 	1.16749 	1.8539e-05
7.90271e-05 	301.636 	101327 	1.16763 	1.85373e-05
9.0587e-05 	301.604 	101327 	1.16775 	1.85358e-05
0.000103526 	301.575 	101327 	1.16787 	1.85344e-05
0.000118009 	301.548 	101327 	1.16797 	1.85332e-05
0.000134219 	301.523 	101327 	1.16807 	1.8532e-05
0.000152364 	301.501 	101327 	1.16815 	1.85309e-05
0.000172673 	301.479 	101327 	1.16824 	1.85299e-05
0.000195405 	301.458 	101327 	1.16832 	1.85289e-05
0.000220849 	301.438 	101327 	1.1684 	1.8528e-05
0.000249329 	301.418 	101327 	1.16848 	1.8527e-05
0.000281207 	301.398 	101327 	1.16855 	1.85261e-05
0.000316887 	301.378 	101327 	1.16863 	1.85251e-05
0.000356824 	301.358 	101327 	1.16871 	1.85242e-05
0.000401526 	301.337 	101327 	1.16879 	1.85232e-05
0.000451561 	301.316 	101327 	1.16887 	1.85222e-05
0.000507566 	301.295 	101327 	1.16895 	1.85212e-05
0.000570251 	301.274 	101327 	1.16903 	1.85202e-05
0.000640416 	301.252 	101327 	1.16912 	1.85192e-05
0.000718951 	301.229 	101327 	1.16921 	1.85181e-05
0.000806856 	301.206 	101327 	1.1693 	1.8517e-05
0.000905247 	301.183 	101327 	1.16939 	1.85159e-05
0.00101538 	301.159 	101327 	1.16948 	1.85148e-05
0.00113865 	301.134 	101327 	1.16958 	1.85136e-05
0.00127662 	301.108 	101327 	1.16968 	1.85124e-05
0.00143106 	301.082 	101327 	1.16978 	1.85112e-05
0.00160392 	301.055 	101327 	1.16988 	1.85099e-05
0.0017974 	301.026 	101327 	1.16999 	1.85085e-05
0.00201397 	300.997 	101327 	1.17011 	1.85072e-05
0.00225638 	300.966 	101327 	1.17023 	1.85057e-05
0.0025277 	300.935 	101327 	1.17035 	1.85042e-05
0.00283139 	300.901 	101327 	1.17048 	1.85026e-05
0.00317132 	300.865 	101327 	1.17062 	1.85009e-05
0.0035518 	300.828 	101327 	1.17077 	1.84992e-05
0.00397767 	300.789 	101327 	1.17092 	1.84973e-05
0.00445435 	300.747 	101327 	1.17108 	1.84953e-05
0.0049879 	300.702 	101327 	1.17125 	1.84932e-05
0.0055851 	300.655 	101327 	1.17144 	1.8491e-05
0.00625355 	300.604 	101327 	1.17164 	1.84886e-05
0.00700174 	300.549 	101327 	1.17185 	1.8486e-05
0.0078392 	300.49 	101327 	1.17208 	1.84832e-05
0.00877658 	300.428 	101327 	1.17233 	1.84802e-05
0.00982578 	300.36 	101327 	1.17259 	1.8477e-05
0.0110002 	300.287 	101327 	1.17287 	1.84736e-05
0.0123146 	300.211 	101327 	1.17317 	1.847e-05
0.0137859 	300.132 	101327 	1.17348 	1.84663e-05
0.0154328 	300.055 	101327 	1.17378 	1.84626e-05
0.0172761 	300.001 	101327 	1.17399 	1.84601e-05
0.0193393 	299.984 	101327 	1.17406 	1.84593e-05
0.0216487 	299.983 	101327 	1.17406 	1.84592e-05
